day
"15,35,16,82,8,88,4,2,12,33,10,103,15,62,16,55,8,83,4,3,12,27,10,114,15,205,16,43,8,32,4,5,10,13,12,18,10,28,15,82,16,86,8,66,4,8,10,8,12,37,10,57,15,126,16,76,8,55,4,4,12,35,10,47,15,31,16,124,1,6,8,66,4,10,12,41,10,64,15,43,16,105,1,13,8,56,4,11,6,3,10,5,12,64,10,45,15,5,16,177,8,90,6,13,9,13,10,0,12,45,15,10,16,90,8,93,4,2,12,31,10,117,15,20,16,72,8,103,4,4,12,35,10,109,15,31,16,88,10,10,8,80,4,2,10,31,12,47,10,55,15,8,16,109,8,63,4,13,12,84,10,68,16,235,8,70,4,6,12,32,16,84,8,98,4,6,12,43,10,112,17,6819"
"6,195,10,11,9,137,6,232,10,14,9,96,6,119,9,223,6,33,9,309,6,55,9,287,6,321,16,21,6,1643,10,62,6,341,9,341,17,7160"
"10,92,9,250,10,35,9,273,16,35,10,137,16,205,10,127,9,2184,16,77,9,4774,17,3410"
"10,11,16,288,10,214,16,171,10,27,16,656,17,10229"
"6,341,17,11252"
"14,1364,17,10229"
"10,191,6,151,10,35,6,239,10,84,6,531,10,137,6,171,10,171,6,1251,16,114,6,313,16,29,6,160,16,182,6,3215,10,0,16,195,6,682,17,3751"
"6,1023,10,6137,17,4433"
"14,5456,17,6137"
"15,73,9,269,15,171,9,171,15,70,10,12,9,260,15,155,9,175,12,8,10,4,15,12,9,225,12,66,10,39,15,124,9,133,10,86,15,47,9,264,10,31,15,93,9,217,10,31,15,159,9,171,10,12,15,97,9,245,15,70,9,239,10,33,15,43,10,29,9,217,10,54,15,57,9,278,10,8,15,48,9,275,12,15,10,5,15,31,9,208,12,20,10,84,15,31,10,10,9,272,10,30,15,35,9,273,10,35,15,35,10,26,9,282,15,31,10,14,9,270,10,28,15,29,10,8,9,288,10,18,15,18,10,16,9,309,15,21,10,9,9,297,10,11,16,7,15,16,9,326,15,11,10,27,9,293,10,41,9,305,16,7,10,57,9,260,10,25,9,309,10,32,9,283,10,59,9,299,12,11,10,32,9,307,12,8,10,28,9,679,10,4,9,295,10,26,16,5,10,18,17,341"
"15,66,10,4,4,96,9,80,16,31,10,66,15,18,4,55,9,164,16,31,10,76,15,48,10,2,4,15,9,80,10,5,16,48,10,147,15,8,10,8,9,136,16,21,10,170,15,86,10,5,9,110,16,18,10,125,15,241,10,3,9,13,16,3,10,84,15,4,10,4,9,153,16,37,10,145,15,62,10,5,9,176,16,33,10,66,15,93,9,155,16,20,10,75,15,84,10,3,9,159,16,35,10,63,15,62,9,70,16,25,10,185,15,47,10,25,9,226,16,24,10,21,15,86,4,128,9,54,16,43,10,32,15,40,10,13,4,25,9,107,16,22,10,137,17,6819"
"15,11,8,331,15,4,8,338,10,2,8,336,10,43,16,120,10,246,8,216,16,39,10,31,8,320,10,16,8,1356,10,9,8,5437,10,19,8,337,10,5,8,337,10,5,8,1357,10,8,8,313,10,29,17,341"
"15,171,16,171,15,43,16,299,15,86,16,248,1,4,5,4,15,8,16,326,6,4,3,4,15,120,16,216,0,3,6,5,15,90,16,252,15,103,16,239,15,64,16,278,15,32,16,310,15,38,16,274,8,8,0,5,6,17,7,3,15,31,16,307,6,4,15,29,16,281,10,32,15,31,16,1328,6,5,16,324,8,4,0,4,6,8,5,2,16,340,6,2,16,336,0,4,6,2,16,333,1,2,10,7,16,309,13,2,10,31,16,1023,17,3410"
"10,682,17,10911"
"15,33,1,309,15,97,1,244,15,78,1,264,15,70,1,272,15,134,1,208,15,313,1,29,15,121,1,221,15,20,1,322,15,40,1,302,15,40,1,302,15,4,1,338,15,303,1,39,15,33,1,309,15,70,1,272,15,7,1,335,15,7,1,335,15,37,1,305,15,54,1,286,10,2,1,2724,10,4,1,339,10,2,1,1350,10,15,1,682,17,341"
"15,124,10,5,16,9,10,205,15,51,10,8,3,4,16,210,10,70,15,36,16,25,10,281,15,157,1,16,3,2,16,144,5,24,15,45,1,24,3,9,16,167,5,5,10,94,15,43,1,167,3,6,16,31,5,95,15,188,1,45,3,3,16,3,5,105,15,82,1,99,10,3,3,4,16,2,5,150,10,3,15,29,1,123,3,8,16,4,5,180,15,155,10,4,16,109,10,74,15,37,10,11,16,145,10,150,15,64,16,235,10,43,15,118,16,171,10,54,15,80,10,33,16,86,10,144,15,31,10,32,16,240,10,40,15,60,10,26,16,237,10,21,15,268,10,4,16,39,10,31,15,69,1,133,3,5,5,137,15,50,1,240,5,53,15,62,1,124,5,155,15,39,1,97,5,206,15,90,10,4,16,93,10,155,15,43,10,64,16,227,10,8,15,72,16,153,10,118,15,740,12,67,16,133,10,86,15,47,4,37,3,6,16,115,5,2,10,136,15,8,1,221,3,8,16,4,5,101,15,8,1,126,3,2,5,206,15,18,1,157,5,167,15,8,1,92,3,2,5,241,15,8,10,31,16,288,10,16,17,341"
"15,18,12,307,10,18,15,9,12,333,15,8,12,334,15,3,10,10,12,330,15,22,10,2,12,317,10,2,15,36,12,306,15,24,12,318,15,5,12,337,10,0,12,341,10,7,12,335,9,22,12,992,10,11,12,1019,10,5,12,1558,10,148,12,64,10,278,12,3751,17,341"
"15,103,4,24,6,26,9,35,10,156,15,78,4,30,6,26,14,6,10,204,15,53,4,26,6,32,10,232,15,48,13,15,6,96,10,183,15,69,4,39,6,22,9,9,10,205,15,31,6,54,14,16,10,242,15,39,4,5,6,73,16,3,10,224,17,9206"
"15,22,8,320,15,171,8,171,15,24,8,318,15,145,8,197,15,205,8,137,15,46,8,290,10,6,15,219,8,123,15,185,8,157,15,33,8,309,15,28,8,314,15,64,8,278,15,31,8,307,9,4,15,30,8,311,15,34,8,308,15,30,8,312,15,33,8,203,10,107,15,31,8,303,10,8,15,28,8,310,10,4,15,4,8,285,10,54,8,329,10,13,8,1004,9,20,8,1355,10,10,8,1357,10,7,8,309,10,33,8,309,10,32,17,341"
"15,18,16,107,10,218,15,16,16,148,13,33,10,78,14,6,10,62,15,10,16,210,13,88,10,4,14,20,10,12,15,11,16,125,13,118,10,18,14,18,10,54,15,82,16,165,13,77,14,7,10,12,15,69,16,160,13,90,14,24,15,70,16,146,13,90,14,37,15,43,16,217,13,68,14,14,15,64,16,183,13,71,14,25,15,38,16,159,13,74,14,3,10,69,15,18,16,154,13,130,14,41,15,8,16,176,13,117,14,42,16,313,10,29,16,132,13,126,14,4,10,81,17,6819"
"15,107,16,171,10,64,15,167,16,150,10,26,15,158,16,184,15,150,16,188,6,3,5,3,15,90,16,237,10,16,15,39,16,303,15,187,16,155,15,173,16,138,1,4,10,12,6,10,12,2,10,4,15,241,16,53,1,10,10,22,6,12,10,2,12,4,15,85,16,167,10,91,15,59,16,186,1,4,10,64,6,14,10,4,12,6,10,6,15,41,16,229,12,3,10,70,15,57,16,275,6,10,15,27,16,313,1,2,15,30,16,260,10,37,6,2,10,4,12,4,10,6,15,31,16,204,1,6,10,82,6,12,12,4,10,4,15,29,16,235,1,4,10,50,6,8,12,4,10,15,16,282,10,11,12,11,10,39,16,260,12,18,10,64,16,301,6,8,10,33,16,675,1,4,6,4,16,325,10,13,14,4,16,325,1,14,6,4,16,336,0,4,10,2,16,333,13,5,3,5,16,243,1,5,10,43,6,11,10,5,12,7,10,30,16,291,10,51,16,261,10,74,12,2,10,6,16,269,10,22,12,3,10,49,16,237,12,6,10,99,16,256,1,8,10,61,6,13,12,4,10,2,16,267,1,3,10,16,6,3,10,55,17,341"
"14,1969,10,77,14,7812,10,31,14,341,10,0,14,682,17,682"
